Customer_ID,last_order,first_order,orders,monetary,profit,segment,region,recency_days,recency_weeks,R,F,M,RFM_Score,Segment
1157,2024-12-03,2021-03-15,46,109722.83,26293.18,Corporate,West,28,4,4,5,5,455,Champions
1158,2024-03-07,2022-06-15,4,6749.370000000001,2216.9,Small Business,East,299,42,1,2,2,122,Lost
1159,2024-12-25,2022-12-07,10,12138.39,1605.07,Consumer,South,6,0,5,3,3,533,Potential Loyalists
1160,2024-12-29,2021-01-05,32,43142.520000000004,11783.87,Consumer,South,2,0,5,5,4,554,Champions
1161,2024-12-28,2021-02-04,21,58849.4,9686.3,Corporate,Central,3,0,5,4,4,544,Champions
1162,2023-12-31,2023-04-18,3,2769.82,691.6500000000001,Consumer,South,366,52,1,1,1,111,Lost
1163,2024-12-23,2021-02-10,29,36884.79,9779.4,Consumer,South,8,1,5,4,4,544,Champions
1164,2024-05-16,2021-06-10,4,2904.11,125.3,Consumer,West,229,32,2,2,1,221,Lost
1165,2023-04-30,2023-04-30,1,653.84,204.59,Consumer,Central,611,87,1,1,1,111,Lost
1166,2023-08-25,2021-06-22,4,13915.13,1859.97,Small Business,Central,494,70,1,2,3,123,Lost
1167,2023-02-11,2023-02-11,1,2430.2499999999995,683.19,Corporate,East,689,98,1,1,1,111,Lost
1169,2023-03-09,2021-01-29,3,4463.639999999999,1651.62,Corporate,East,663,94,1,1,2,112,Lost
1170,2024-12-04,2022-05-13,4,10547.52,3546.25,Corporate,Central,27,3,4,2,2,422,Promising
1171,2024-11-15,2021-01-24,27,59440.51,17795.22,Corporate,South,46,6,3,4,4,344,Loyal Customers
1172,2024-09-17,2021-11-28,12,35127.05,7438.650000000001,Small Business,Central,105,15,2,3,4,234,At Risk
1173,2024-12-29,2021-01-01,203,498076.77,110666.05,Small Business,West,2,0,5,5,5,555,Champions
1174,2024-02-12,2024-02-12,1,296.82,130.91,Consumer,East,323,46,1,1,1,111,Lost
1175,2024-08-20,2024-08-20,1,3723.15,670.15,Consumer,West,133,19,2,1,1,211,Lost
1176,2023-11-08,2022-08-19,3,7862.9800000000005,2164.0299999999997,Corporate,West,419,59,1,1,2,112,Lost
1177,2022-09-02,2021-12-25,3,5432.46,1976.5600000000002,Corporate,South,851,121,1,1,2,112,Lost
1178,2024-12-02,2021-01-08,14,28994.2,5564.3,Corporate,South,29,4,4,3,4,434,Potential Loyalists
1179,2024-12-16,2021-02-27,37,72026.17,15051.42,Home Office,South,15,2,4,5,5,455,Champions
1180,2024-12-26,2021-01-01,143,390482.54,86863.85,Corporate,South,5,0,5,5,5,555,Champions
1181,2024-09-20,2021-03-13,13,16382.460000000001,1296.39,Consumer,South,102,14,2,3,3,233,At Risk
1182,2024-12-10,2021-04-19,13,24500.9,5468.56,Consumer,West,21,3,4,3,3,433,Potential Loyalists
1183,2024-01-14,2024-01-14,1,2407.46,485.33,Consumer,East,352,50,1,1,1,111,Lost
1184,2024-12-23,2021-02-19,28,42559.45,10947.87,Consumer,East,8,1,5,4,4,544,Champions
1186,2023-03-04,2021-10-17,6,6748.6,1907.0,Home Office,East,668,95,1,2,2,122,Lost
1187,2024-02-23,2021-06-11,11,7145.15,2330.29,Consumer,East,312,44,1,3,2,132,Lost
1188,2024-11-24,2021-01-18,16,15928.96,3488.7400000000002,Consumer,South,37,5,3,4,3,343,Promising
1189,2024-12-15,2021-01-01,75,173169.14,42389.02,Corporate,East,16,2,4,5,5,455,Champions
1190,2024-10-07,2021-11-29,8,6830.59,2499.73,Home Office,South,85,12,2,2,2,222,Lost
1191,2023-08-16,2021-09-11,5,4072.98,1187.09,Consumer,Central,503,71,1,2,2,122,Lost
1192,2024-12-26,2021-01-18,24,43319.77,11652.59,Home Office,Central,5,0,5,4,4,544,Champions
1193,2024-12-16,2023-05-13,2,5024.679999999999,1104.58,Small Business,Central,15,2,4,1,2,412,New Customers
1194,2024-12-17,2021-01-17,51,97859.14,21835.510000000002,Corporate,West,14,2,4,5,5,455,Champions
1195,2024-08-18,2021-02-13,21,17904.81,5319.7,Home Office,Central,135,19,2,4,3,243,At Risk
1196,2024-04-03,2024-04-03,1,645.3,265.22,Consumer,East,272,38,2,1,1,211,Lost
1197,2024-12-31,2021-03-17,57,164536.19,37338.7,Small Business,South,0,0,5,5,5,555,Champions
1198,2024-12-04,2021-10-16,10,8363.67,2187.18,Consumer,West,27,3,4,3,2,432,Potential Loyalists
1199,2024-12-17,2021-02-17,50,93734.96,23962.58,Small Business,East,14,2,4,5,5,455,Champions
1200,2023-12-19,2021-12-03,6,12774.25,3154.17,Corporate,Central,378,54,1,2,3,123,Lost
1201,2024-12-06,2021-03-28,8,6297.9,2069.21,Consumer,Central,25,3,4,2,2,422,Promising
1202,2024-12-14,2022-05-06,16,17692.34,4708.2,Consumer,West,17,2,4,4,3,443,Potential Loyalists
1203,2024-07-08,2021-05-29,20,30502.75,6184.9400000000005,Home Office,Central,176,25,2,4,4,244,Can't Lose
1204,2024-12-15,2021-03-27,22,68071.28,11546.89,Corporate,East,16,2,4,4,5,445,Champions
1205,2023-03-08,2021-06-21,2,2645.08,486.09999999999997,Consumer,Central,664,94,1,1,1,111,Lost
1206,2024-12-25,2021-05-22,27,67572.76,15416.5,Home Office,East,6,0,5,4,5,545,Champions
1207,2024-12-09,2021-03-28,9,18443.35,2035.14,Small Business,West,22,3,4,3,3,433,Potential Loyalists
1209,2024-12-26,2021-02-08,35,95340.89,19688.87,Corporate,West,5,0,5,5,5,555,Champions
1210,2024-12-05,2021-03-21,3,1792.24,789.96,Consumer,West,26,3,4,1,1,411,Promising
1211,2024-12-31,2021-01-04,64,87194.1,21415.57,Home Office,West,0,0,5,5,5,555,Champions
1212,2024-12-31,2021-01-15,24,29378.420000000002,7910.18,Consumer,East,0,0,5,4,4,544,Champions
1213,2022-03-16,2022-03-16,1,3303.33,1201.31,Small Business,East,1021,145,1,1,1,111,Lost
1215,2023-07-31,2021-04-13,3,11586.35,1801.3000000000002,Corporate,East,519,74,1,1,2,112,Lost
1216,2023-02-22,2022-08-26,2,728.61,219.41,Consumer,Central,678,96,1,1,1,111,Lost
1217,2024-11-25,2023-03-31,7,6484.900000000001,2320.81,Consumer,South,36,5,3,2,2,322,Hibernating
1218,2024-12-12,2021-04-27,25,35578.79,8908.67,Home Office,West,19,2,4,4,4,444,Champions
1219,2024-12-22,2021-02-13,76,203496.72,46451.77,Corporate,South,9,1,5,5,5,555,Champions
1220,2024-05-31,2021-01-19,4,11021.5,3680.4700000000003,Corporate,East,214,30,2,2,2,222,Lost
1221,2024-12-11,2021-01-16,42,86506.49,20214.33,Small Business,East,20,2,4,5,5,455,Champions
1222,2024-07-31,2022-07-08,3,1948.1,579.89,Small Business,Central,153,21,2,1,1,211,Lost
1223,2024-10-09,2021-01-05,28,54729.71,16665.28,Small Business,Central,83,11,2,4,4,244,Can't Lose
1224,2024-12-07,2021-12-28,5,4175.57,1220.05,Consumer,South,24,3,4,2,2,422,Promising
1225,2024-11-14,2023-05-20,5,14402.779999999999,1765.29,Corporate,East,47,6,3,2,3,323,Promising
1226,2024-12-11,2021-01-01,134,302953.65,69525.59,Small Business,South,20,2,4,5,5,455,Champions
1227,2024-11-13,2021-03-19,5,8537.119999999999,2676.75,Consumer,West,48,6,3,2,2,322,Hibernating
1228,2024-12-31,2021-05-11,43,76763.97,15650.49,Consumer,West,0,0,5,5,5,555,Champions
1229,2024-10-31,2021-03-31,19,35412.98,5700.349999999999,Home Office,East,61,8,3,4,4,344,Loyal Customers
1230,2024-12-30,2021-02-11,28,51666.61,13429.69,Corporate,South,1,0,5,4,4,544,Champions
1232,2024-07-11,2024-05-08,2,2153.35,781.5000000000001,Small Business,South,173,24,2,1,1,211,Lost
1233,2024-12-30,2021-02-01,34,81382.89,16048.65,Corporate,Central,1,0,5,5,5,555,Champions
1234,2024-12-31,2021-01-06,43,112881.88,29190.07,Corporate,Central,0,0,5,5,5,555,Champions
1235,2024-11-01,2022-09-03,4,2744.9,722.0600000000001,Consumer,Central,60,8,3,2,1,321,Hibernating
1236,2024-06-28,2021-02-05,5,16331.59,4999.1900000000005,Corporate,South,186,26,2,2,3,223,Lost
1237,2024-10-04,2022-06-05,9,4955.46,1419.24,Consumer,East,88,12,2,3,2,232,Lost
1238,2024-12-16,2021-01-04,26,37602.68,9938.67,Home Office,East,15,2,4,4,4,444,Champions
1240,2024-12-22,2021-02-13,13,15509.78,3574.89,Consumer,West,9,1,5,3,3,533,Potential Loyalists
1241,2024-04-11,2021-05-27,3,2555.84,480.89,Consumer,East,264,37,2,1,1,211,Lost
1242,2024-11-03,2021-03-28,19,32699.11,7268.03,Small Business,East,58,8,3,4,4,344,Loyal Customers
1243,2024-08-03,2021-02-08,12,7971.12,2760.21,Consumer,West,150,21,2,3,2,232,Lost
1244,2024-12-23,2021-01-27,18,45314.57,11149.23,Corporate,East,8,1,5,4,4,544,Champions
1245,2024-10-10,2023-06-05,3,12186.170000000002,2494.23,Corporate,East,82,11,2,1,3,213,Lost
1246,2024-11-26,2021-04-25,26,30925.329999999998,7441.52,Home Office,South,35,5,3,4,4,344,Loyal Customers
1247,2023-05-12,2022-12-07,2,1617.05,666.0799999999999,Consumer,West,599,85,1,1,1,111,Lost
1248,2024-11-06,2022-06-20,6,21449.84,4603.74,Home Office,South,55,7,3,2,3,323,Promising
1249,2024-12-03,2021-01-05,20,21133.92,4908.05,Consumer,South,28,4,4,4,3,443,Potential Loyalists
1250,2024-11-08,2021-01-19,27,74738.28,16817.65,Corporate,East,53,7,3,4,5,345,Loyal Customers
1251,2024-12-10,2021-01-29,14,16891.24,3843.58,Consumer,Central,21,3,4,3,3,433,Potential Loyalists
1252,2024-11-25,2021-03-12,8,20146.5,5864.92,Corporate,Central,36,5,3,2,3,323,Promising
1253,2021-09-18,2021-09-18,1,8969.789999999999,1769.4399999999998,Corporate,Central,1200,171,1,1,2,112,Lost
1255,2024-12-23,2021-06-15,3,3510.02,711.76,Consumer,East,8,1,5,1,1,511,Promising
1256,2024-04-08,2021-03-23,17,23557.96,4786.25,Consumer,East,267,38,2,4,3,243,At Risk
1257,2024-12-07,2021-02-28,12,9674.789999999999,2506.99,Consumer,Central,24,3,4,3,2,432,Potential Loyalists
1258,2024-02-19,2021-07-07,8,6056.43,1461.3200000000002,Consumer,South,316,45,1,2,2,122,Lost
1259,2024-12-21,2021-01-12,82,212557.63,43579.44,Small Business,Central,10,1,5,5,5,555,Champions
1260,2024-01-29,2021-12-21,2,3943.87,1381.5400000000002,Corporate,Central,337,48,1,1,2,112,Lost
1262,2024-10-09,2021-04-26,9,25301.06,5922.22,Small Business,Central,83,11,2,3,3,233,At Risk
1263,2024-10-06,2024-05-23,2,2750.35,170.18,Consumer,East,86,12,2,1,1,211,Lost
1265,2024-12-08,2021-05-02,51,116835.68000000001,25988.51,Small Business,West,23,3,4,5,5,455,Champions
1266,2021-05-11,2021-05-11,1,1077.08,332.6,Corporate,East,1330,190,1,1,1,111,Lost
1267,2024-12-24,2021-02-20,49,121618.21,27154.63,Corporate,West,7,1,5,5,5,555,Champions
1268,2024-11-23,2021-02-20,53,141473.35,30176.23,Corporate,South,38,5,3,5,5,355,Loyal Customers
1269,2024-12-29,2023-11-05,2,1510.94,418.89,Consumer,East,2,0,5,1,1,511,New Customers
1270,2024-03-10,2021-03-01,2,6725.759999999999,635.34,Corporate,West,296,42,1,1,2,112,Lost
1271,2024-08-01,2021-03-28,13,37308.59,9991.72,Small Business,East,152,21,2,3,4,234,At Risk
1272,2024-12-28,2021-08-24,17,29438.7,7535.94,Small Business,East,3,0,5,4,4,544,Champions
1274,2024-12-25,2021-02-14,43,69785.12,18525.8,Home Office,Central,6,0,5,5,5,555,Champions
1275,2024-12-28,2023-06-27,5,7372.929999999999,1778.6200000000001,Consumer,South,3,0,5,2,2,522,Promising
1276,2024-12-06,2021-08-26,28,62477.1,15244.61,Small Business,East,25,3,4,4,4,444,Champions
1277,2024-10-14,2024-10-14,1,8.66,2.36,Consumer,West,78,11,2,1,1,211,Lost
1278,2024-12-17,2021-01-07,55,115032.22,30126.51,Small Business,East,14,2,4,5,5,455,Champions
1279,2023-06-21,2023-06-21,1,5774.51,1036.33,Home Office,East,559,79,1,1,2,112,Lost
1280,2024-12-24,2021-08-05,19,13100.78,3271.04,Consumer,West,7,1,5,4,3,543,Potential Loyalists
1281,2024-11-24,2023-06-25,2,3037.9300000000003,914.0799999999999,Consumer,Central,37,5,3,1,1,311,Hibernating
1282,2024-11-19,2024-11-19,1,1610.35,410.14,Home Office,Central,42,6,3,1,1,311,Hibernating
1283,2024-01-24,2021-12-08,5,3074.82,913.23,Consumer,West,342,48,1,2,1,121,Lost
1284,2024-12-20,2021-02-07,64,184909.14,37261.39,Corporate,West,11,1,4,5,5,455,Champions
1285,2024-11-11,2021-03-11,36,86167.24,19111.03,Small Business,East,50,7,3,5,5,355,Loyal Customers
1286,2023-06-06,2021-02-16,2,4247.22,1399.4,Corporate,East,574,82,1,1,2,112,Lost
1287,2024-12-22,2022-12-25,3,2933.03,1029.1499999999999,Consumer,South,9,1,5,1,1,511,Promising
1288,2024-12-19,2021-02-12,23,48820.21,14658.05,Corporate,Central,12,1,4,4,4,444,Champions
1290,2024-11-06,2021-11-16,6,12385.03,3294.2200000000003,Small Business,South,55,7,3,2,3,323,Promising
1291,2024-12-17,2021-06-03,7,8396.35,1561.77,Consumer,Central,14,2,4,2,2,422,Promising
1292,2024-12-26,2021-12-23,7,9284.0,1852.3700000000001,Consumer,South,5,0,5,2,2,522,Promising
1293,2024-12-11,2021-12-27,5,10905.65,2814.32,Consumer,West,20,2,4,2,2,422,Promising
1294,2024-12-26,2021-01-01,112,249330.42,57507.0,Small Business,East,5,0,5,5,5,555,Champions
1295,2024-11-02,2021-04-18,19,31592.5,7109.29,Consumer,East,59,8,3,4,4,344,Loyal Customers
1296,2024-08-11,2021-07-18,5,4987.78,1371.24,Small Business,East,142,20,2,2,2,222,Lost
1297,2023-03-03,2021-03-01,4,5335.72,1499.87,Home Office,East,669,95,1,2,2,122,Lost
1298,2024-11-06,2021-01-13,18,18069.56,3666.26,Home Office,West,55,7,3,4,3,343,Promising
1299,2024-11-27,2021-05-31,32,85158.31,20732.46,Small Business,Central,34,4,3,5,5,355,Loyal Customers
1301,2024-11-18,2021-08-11,18,27426.46,6731.56,Small Business,Central,43,6,3,4,4,344,Loyal Customers
1302,2024-10-15,2021-10-15,10,11321.36,2376.59,Consumer,East,77,11,2,3,2,232,Lost
1303,2024-11-07,2021-06-11,14,26551.56,5718.01,Home Office,Central,54,7,3,3,4,334,Promising
1304,2024-11-01,2021-02-04,42,119957.52,29846.12,Corporate,West,60,8,3,5,5,355,Loyal Customers
1305,2023-11-18,2021-03-11,2,2976.63,574.06,Corporate,East,409,58,1,1,1,111,Lost
1306,2024-11-07,2021-09-03,24,59362.32,14580.5,Small Business,West,54,7,3,4,4,344,Loyal Customers
1307,2024-10-08,2021-10-21,7,9380.12,2599.09,Small Business,West,84,12,2,2,2,222,Lost
1308,2024-12-27,2021-01-14,74,104680.42,26061.67,Home Office,West,4,0,5,5,5,555,Champions
1309,2023-11-23,2021-11-07,5,14002.36,3960.85,Corporate,South,404,57,1,2,3,123,Lost
1310,2024-11-15,2021-06-11,9,20764.98,5916.82,Corporate,Central,46,6,3,3,3,333,Promising
1311,2024-11-13,2021-05-15,7,7879.6,2388.44,Consumer,Central,48,6,3,2,2,322,Hibernating
1312,2021-09-09,2021-09-09,1,3454.08,1339.72,Consumer,East,1209,172,1,1,1,111,Lost
1314,2024-12-08,2021-01-17,13,18452.95,4736.95,Consumer,Central,23,3,4,3,3,433,Potential Loyalists
1315,2023-09-06,2021-09-22,3,3849.1800000000003,1080.57,Consumer,East,482,68,1,1,1,111,Lost
1316,2024-12-30,2021-10-09,24,23464.5,6097.03,Home Office,Central,1,0,5,4,3,543,Potential Loyalists
1317,2024-08-05,2021-11-03,7,21419.34,4670.49,Corporate,West,148,21,2,2,3,223,Lost
1319,2024-10-12,2021-01-23,21,51030.64,12872.48,Corporate,East,80,11,2,4,4,244,Can't Lose
1320,2024-11-22,2021-01-25,10,17406.53,3104.6,Consumer,West,39,5,3,3,3,333,Promising
1321,2024-06-29,2022-05-21,6,4851.5,1490.8700000000001,Consumer,East,185,26,2,2,2,222,Lost
1322,2024-10-03,2021-06-08,29,34041.86,10186.34,Consumer,East,89,12,2,4,4,244,Can't Lose
1323,2024-11-19,2021-07-02,8,15004.9,3721.49,Small Business,East,42,6,3,2,3,323,Promising
1324,2023-11-05,2021-01-23,5,2760.7599999999998,824.89,Consumer,South,422,60,1,2,1,121,Lost
1325,2024-11-07,2021-01-01,90,282317.76,60638.77,Corporate,West,54,7,3,5,5,355,Loyal Customers
1326,2024-12-21,2021-03-04,9,20891.7,6314.2300000000005,Small Business,West,10,1,5,3,3,533,Potential Loyalists
1327,2023-12-19,2021-02-22,7,6609.09,1710.78,Small Business,West,378,54,1,2,2,122,Lost
1328,2024-11-06,2021-03-17,32,34178.26,8900.82,Consumer,South,55,7,3,5,4,354,Loyal Customers
1329,2024-02-28,2024-02-01,2,1248.5800000000002,250.55999999999997,Consumer,West,307,43,1,1,1,111,Lost
1330,2024-05-07,2022-05-06,2,4578.52,1251.57,Consumer,South,238,34,2,1,2,212,Lost
1331,2022-05-26,2021-03-25,7,2559.44,1037.22,Consumer,West,950,135,1,2,1,121,Lost
1332,2024-12-26,2021-01-05,12,12310.34,2756.0099999999998,Consumer,East,5,0,5,3,3,533,Potential Loyalists
1333,2023-12-02,2021-05-22,9,13990.630000000001,3954.65,Corporate,West,395,56,1,3,3,133,At Risk
1334,2024-12-21,2021-11-12,8,17703.29,3981.0099999999998,Small Business,West,10,1,5,2,3,523,Potential Loyalists
1335,2024-12-27,2021-02-21,61,138265.75,34980.090000000004,Corporate,South,4,0,5,5,5,555,Champions
1336,2024-12-10,2021-01-20,32,81809.14,17722.89,Corporate,South,21,3,4,5,5,455,Champions
1337,2024-05-21,2022-01-22,10,13307.33,3048.38,Consumer,West,224,32,2,3,3,233,At Risk
1338,2024-12-09,2021-03-06,18,28345.25,6261.65,Home Office,South,22,3,4,4,4,444,Champions
1340,2023-04-20,2021-06-24,2,4012.9300000000003,21.900000000000006,Small Business,East,621,88,1,1,2,112,Lost
1341,2024-08-09,2023-08-31,2,15981.189999999999,1183.0,Small Business,West,144,20,2,1,3,213,Lost
1342,2024-12-19,2021-01-20,20,39875.43,9525.97,Consumer,East,12,1,4,4,4,444,Champions
1343,2023-09-10,2022-03-13,4,3126.9900000000002,993.34,Consumer,South,478,68,1,2,1,121,Lost
1345,2023-02-14,2021-02-14,5,11649.81,3355.54,Corporate,West,686,98,1,2,2,122,Lost
1346,2024-11-26,2021-01-15,53,134588.5,22828.28,Small Business,West,35,5,3,5,5,355,Loyal Customers
1347,2024-12-27,2021-05-17,12,11681.51,2639.41,Consumer,East,4,0,5,3,2,532,Potential Loyalists
1348,2023-08-16,2021-03-23,5,18728.45,1956.78,Home Office,East,503,71,1,2,3,123,Lost
1349,2024-12-25,2021-01-11,174,472961.5,108593.57,Corporate,Central,6,0,5,5,5,555,Champions
1350,2023-08-18,2023-08-18,1,4676.14,1039.64,Consumer,East,501,71,1,1,2,112,Lost
1352,2024-12-30,2021-02-26,30,72527.68000000001,15564.15,Home Office,West,1,0,5,4,5,545,Champions
1353,2024-12-10,2021-09-20,11,9213.25,3094.74,Home Office,East,21,3,4,3,2,432,Potential Loyalists
1354,2024-12-24,2021-01-10,123,302460.26,70788.62,Corporate,East,7,1,5,5,5,555,Champions
1355,2023-03-04,2023-03-04,1,1064.93,481.98,Consumer,Central,668,95,1,1,1,111,Lost
1356,2024-10-13,2021-05-03,22,31509.76,6538.92,Home Office,South,79,11,2,4,4,244,Can't Lose
1357,2024-08-25,2021-08-12,12,7693.07,2414.63,Consumer,East,128,18,2,3,2,232,Lost
1358,2023-04-25,2022-01-16,2,7358.92,1957.7299999999998,Small Business,South,616,88,1,1,2,112,Lost
1359,2022-09-04,2021-05-05,2,2506.68,1025.84,Consumer,Central,849,121,1,1,1,111,Lost
1360,2024-12-15,2021-03-03,9,11505.539999999999,2978.02,Consumer,Central,16,2,4,3,2,432,Potential Loyalists
1361,2024-12-16,2021-01-10,46,135500.39,29422.23,Corporate,Central,15,2,4,5,5,455,Champions
1362,2024-12-01,2021-04-25,29,93468.67,18491.61,Corporate,Central,30,4,3,4,5,345,Loyal Customers
1363,2024-12-20,2021-01-27,145,340052.42,83112.14,Corporate,South,11,1,4,5,5,455,Champions
1364,2024-12-21,2021-01-10,76,183997.77,44890.5,Corporate,West,10,1,5,5,5,555,Champions
1366,2024-12-08,2021-02-15,14,29900.739999999998,6706.62,Corporate,West,23,3,4,3,4,434,Potential Loyalists
1367,2024-12-15,2021-01-07,41,106353.56,17774.34,Corporate,East,16,2,4,5,5,455,Champions
1368,2024-12-30,2021-02-01,92,213008.12,48525.89,Corporate,Central,1,0,5,5,5,555,Champions
1369,2024-12-11,2021-05-30,22,25581.36,4605.39,Consumer,East,20,2,4,4,3,443,Potential Loyalists
1370,2024-12-25,2021-06-25,29,82054.36,23001.31,Corporate,West,6,0,5,4,5,545,Champions
1372,2024-11-08,2021-05-01,26,70327.6,14605.54,Corporate,East,53,7,3,4,5,345,Loyal Customers
1373,2024-11-24,2021-01-17,6,5362.4400000000005,1551.67,Consumer,Central,37,5,3,2,2,322,Hibernating
1374,2024-12-03,2021-10-25,4,6399.65,1794.26,Small Business,Central,28,4,4,2,2,422,Promising
1375,2024-12-29,2021-01-03,218,561241.86,134735.95,Corporate,West,2,0,5,5,5,555,Champions
1376,2024-11-15,2021-02-08,58,140363.02,34865.94,Small Business,East,46,6,3,5,5,355,Loyal Customers
1377,2022-08-28,2022-01-10,3,13240.599999999999,97.67000000000004,Corporate,West,856,122,1,1,3,113,Lost
1378,2024-11-26,2022-04-24,5,3469.7799999999997,1028.33,Consumer,West,35,5,3,2,1,321,Hibernating
1379,2024-12-24,2021-03-15,16,19652.72,6207.77,Home Office,Central,7,1,5,4,3,543,Potential Loyalists
1380,2024-12-15,2021-02-05,69,173878.22,45402.91,Corporate,West,16,2,4,5,5,455,Champions
1381,2024-10-30,2021-11-23,2,3431.6800000000003,521.82,Home Office,West,62,8,3,1,1,311,Hibernating
1382,2024-12-17,2021-02-03,74,177568.07,34567.61,Corporate,West,14,2,4,5,5,455,Champions
1383,2024-11-07,2021-01-22,41,120324.95999999999,29596.97,Corporate,South,54,7,3,5,5,355,Loyal Customers
1384,2024-12-21,2021-09-01,36,92700.99,21685.1,Small Business,Central,10,1,5,5,5,555,Champions
1385,2024-12-27,2021-10-11,3,12757.859999999999,2537.96,Corporate,West,4,0,5,1,3,513,Potential Loyalists
1386,2024-04-23,2021-01-29,8,9848.59,3298.71,Consumer,West,252,36,2,2,2,222,Lost
1387,2024-11-14,2021-08-20,6,2700.65,732.11,Home Office,East,47,6,3,2,1,321,Hibernating
1388,2024-11-05,2021-04-09,12,17193.26,4865.3,Home Office,South,56,8,3,3,3,333,Promising
1389,2024-12-21,2021-03-11,31,69482.0,15759.22,Small Business,West,10,1,5,4,5,545,Champions
1390,2024-06-04,2021-06-26,2,3813.36,1177.67,Consumer,East,210,30,2,1,1,211,Lost
1391,2024-12-18,2021-06-03,15,37824.07,9717.17,Corporate,South,13,1,4,3,4,434,Potential Loyalists
1392,2024-12-20,2021-10-31,3,4101.39,904.87,Home Office,Central,11,1,4,1,2,412,Promising
1393,2024-11-28,2021-02-01,51,123983.68000000001,29452.88,Corporate,East,33,4,3,5,5,355,Loyal Customers
1394,2022-02-06,2022-02-06,1,4027.5,1490.2,Home Office,East,1059,151,1,1,2,112,Lost
1395,2024-10-15,2021-03-03,5,9400.72,2651.85,Corporate,East,77,11,2,2,2,222,Lost
1396,2024-05-14,2022-08-25,2,1875.97,413.79,Consumer,Central,231,33,2,1,1,211,Lost
1397,2024-10-22,2021-10-07,31,62571.36,17632.07,Home Office,East,70,10,3,4,4,344,Loyal Customers
1398,2024-09-15,2021-12-06,7,12578.24,2729.86,Consumer,South,107,15,2,2,3,223,Lost
1399,2024-11-11,2021-11-17,14,12378.4,2812.2799999999997,Consumer,South,50,7,3,3,3,333,Promising
1400,2022-03-21,2022-03-21,1,4313.62,1497.51,Corporate,West,1016,145,1,1,2,112,Lost
1401,2024-11-29,2021-03-27,17,18595.57,4220.36,Home Office,Central,32,4,3,4,3,343,Promising
1402,2024-11-26,2021-03-14,48,112459.03,21243.83,Small Business,West,35,5,3,5,5,355,Loyal Customers
1403,2024-09-20,2021-04-12,6,7229.200000000001,1851.54,Consumer,East,102,14,2,2,2,222,Lost
1404,2024-12-27,2022-06-26,7,8288.96,2327.04,Consumer,Central,4,0,5,2,2,522,Promising
1405,2024-03-17,2021-05-11,6,11565.35,2965.14,Small Business,East,289,41,1,2,2,122,Lost
1406,2024-12-09,2024-03-23,3,1746.1000000000001,391.74,Consumer,East,22,3,4,1,1,411,Promising
1407,2024-03-23,2021-06-13,4,3023.7999999999997,1102.26,Consumer,West,283,40,1,2,1,121,Lost
1408,2024-01-29,2021-02-07,3,7640.6900000000005,821.8900000000001,Consumer,East,337,48,1,1,2,112,Lost
1409,2024-12-07,2023-11-02,3,15559.19,3522.25,Corporate,West,24,3,4,1,3,413,Potential Loyalists
1410,2024-01-16,2021-09-06,2,4301.24,1437.49,Small Business,Central,350,50,1,1,2,112,Lost
1411,2024-12-19,2021-01-29,27,61908.62,12965.3,Home Office,South,12,1,4,4,4,444,Champions
1412,2024-11-11,2021-08-29,21,38310.75,6383.32,Home Office,Central,50,7,3,4,4,344,Loyal Customers
1413,2024-06-23,2021-04-11,8,12812.86,4288.6,Consumer,South,191,27,2,2,3,223,Lost
1414,2024-02-20,2021-12-01,3,1794.05,664.4499999999999,Consumer,West,315,45,1,1,1,111,Lost
1415,2024-10-09,2021-01-10,72,150205.86,38967.28,Corporate,South,83,11,2,5,5,255,Can't Lose
1416,2024-12-18,2021-03-20,33,30749.71,5894.99,Consumer,West,13,1,4,5,4,454,Champions
1417,2023-05-24,2021-02-15,8,12647.230000000001,2615.52,Consumer,East,587,83,1,2,3,123,Lost
1418,2023-04-28,2021-04-29,2,502.68,126.12,Consumer,South,613,87,1,1,1,111,Lost
1419,2024-06-12,2021-01-02,12,17531.41,5797.900000000001,Consumer,West,202,28,2,3,3,233,At Risk
1420,2024-12-30,2021-01-19,59,139687.33,37133.08,Corporate,East,1,0,5,5,5,555,Champions
1422,2022-10-26,2021-03-14,4,5613.55,208.50000000000006,Consumer,West,797,113,1,2,2,122,Lost
1423,2024-12-08,2021-05-08,35,96276.19,24410.88,Corporate,West,23,3,4,5,5,455,Champions
1424,2024-12-29,2024-11-05,2,1709.65,655.13,Home Office,West,2,0,5,1,1,511,New Customers
1425,2023-07-30,2021-08-31,4,13083.12,4022.33,Home Office,South,520,74,1,2,3,123,Lost
1426,2022-04-06,2021-03-30,2,6038.84,724.06,Home Office,West,1000,142,1,1,2,112,Lost
1427,2024-12-03,2021-04-01,15,48428.3,9315.3,Corporate,West,28,4,4,3,4,434,Potential Loyalists
1428,2024-12-31,2021-03-25,82,140335.2,32022.44,Home Office,West,0,0,5,5,5,555,Champions
1429,2024-12-24,2021-06-27,3,3133.7,488.92,Consumer,South,7,1,5,1,1,511,Promising
1431,2024-06-09,2024-06-09,1,5646.18,1636.58,Consumer,East,205,29,2,1,2,212,Lost
1432,2024-12-13,2021-07-03,12,41011.92,6424.84,Corporate,West,18,2,4,3,4,434,Potential Loyalists
1433,2024-01-26,2021-03-16,2,1438.38,430.84000000000003,Consumer,Central,340,48,1,1,1,111,Lost
